Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	reference_condition	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	additional_notes	ScientificName_curated	Host	Knockout	Other_available_omics	Biological_replicate	Technical_replicate	SampleID	R1	R2
SRX4401102	11/28/18 16:16	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR7533164	SRP154214	PRJNA481544	481544	SRS3555632	SAMN09681870	SRA741368	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5979306	GSE117255	GSM3290022	30602583	9681870	WT	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	proQ_virulence	WT_SPI-2	WT_LB	WT	SPI-2			Aerobic		37C			0.3		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT	dual RNAseq	1	1	WT_SPI-2_1		
SRX4401103	11/28/18 16:16	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR7533165	SRP154214	PRJNA481544	481544	SRS3555633	SAMN09681869	SRA741368	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5979307	GSE117255	GSM3290023	30602583	9681869	WT	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	proQ_virulence	WT_SPI-2	WT_LB	WT	SPI-2			Aerobic		37C			0.3		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT	dual RNAseq	1	2	WT_SPI-2_2		
SRX4401104	11/28/18 16:16	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR7533166	SRP154214	PRJNA481544	481544	SRS3555634	SAMN09681868	SRA741368	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5979308	GSE117255	GSM3290024	30602583	9681868	WT	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	proQ_virulence	WT_SPI-2	WT_LB	WT	SPI-2			Aerobic		37C			0.3		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT	dual RNAseq	1	3	WT_SPI-2_3		
SRX4401053	11/28/18 16:16	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR7533115	SRP154212	PRJNA481538	481538	SRS3555581	SAMN09681858	SRA741366	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5979257	GSE117252	GSM3289918	30602583	9681858	SL1344	del_STnc540	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	proQ_pulse_expression	empty_vector	empty_vector	del_STnc540	LB			Aerobic		37C			0.3	Pulse-expression was induced by the addition of 0.02% (w/vol) L-arabinose in minimal SPI-2-inducing media. Ten minutes after the induction, total RNA was extracted.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	STnc540	dual RNAseq	1	1	empty_vector_1		
SRX4401054	11/28/18 16:16	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR7533116	SRP154212	PRJNA481538	481538	SRS3555582	SAMN09681857	SRA741366	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5979258	GSE117252	GSM3289919	30602583	9681857	SL1344	del_STnc540	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	proQ_pulse_expression	empty_vector	empty_vector	del_STnc540	LB			Aerobic		37C			0.3	Pulse-expression was induced by the addition of 0.02% (w/vol) L-arabinose in minimal SPI-2-inducing media. Ten minutes after the induction, total RNA was extracted.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	STnc540	dual RNAseq	2	1	empty_vector_2		
SRX4401055	11/28/18 16:16	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR7533117	SRP154212	PRJNA481538	481538	SRS3555583	SAMN09681856	SRA741366	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5979259	GSE117252	GSM3289920	30602583	9681856	SL1344	STnc540	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	proQ_pulse_expression	long_STnc540_overexpression	empty_vector	STnc540	LB			Aerobic		37C			0.3	Pulse-expression was induced by the addition of 0.02% (w/vol) L-arabinose in minimal SPI-2-inducing media. Ten minutes after the induction, total RNA was extracted.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	STnc540	dual RNAseq	1	1	long_STnc540_overexpression_1		
SRX4401056	11/28/18 16:16	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR7533118	SRP154212	PRJNA481538	481538	SRS3555584	SAMN09681855	SRA741366	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5979260	GSE117252	GSM3289921	30602583	9681855	SL1344	STnc540	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	proQ_pulse_expression	long_STnc540_overexpression	empty_vector	STnc540	LB			Aerobic		37C			0.3	Pulse-expression was induced by the addition of 0.02% (w/vol) L-arabinose in minimal SPI-2-inducing media. Ten minutes after the induction, total RNA was extracted.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	STnc540	dual RNAseq	2	1	long_STnc540_overexpression_2		
SRX4401057	11/28/18 16:16	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR7533119	SRP154212	PRJNA481538	481538	SRS3555585	SAMN09681854	SRA741366	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5979261	GSE117252	GSM3289922	30602583	9681854	SL1344	STnc540	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	proQ_pulse_expression	short_STnc540_overexpression	empty_vector	STnc540	LB			Aerobic		37C			0.3	Pulse-expression was induced by the addition of 0.02% (w/vol) L-arabinose in minimal SPI-2-inducing media. Ten minutes after the induction, total RNA was extracted.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	STnc540	dual RNAseq	1	1	short_STnc540_overexpression_1		
SRX4401058	11/28/18 16:16	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR7533120	SRP154212	PRJNA481538	481538	SRS3555586	SAMN09681853	SRA741366	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5979262	GSE117252	GSM3289923	30602583	9681853	SL1344	STnc540	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	proQ_pulse_expression	short_STnc540_overexpression	empty_vector	STnc540	LB			Aerobic		37C			0.3	Pulse-expression was induced by the addition of 0.02% (w/vol) L-arabinose in minimal SPI-2-inducing media. Ten minutes after the induction, total RNA was extracted.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	STnc540	dual RNAseq	2	1	short_STnc540_overexpression_2		
SRX3480833	1/22/19 0:24	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina MiSeq	SRR6387350	SRP126963	PRJNA422894	422894	SRS2766805	SAMN08200110	SRA639857	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4843980	GSE108234	GSM2893436	30718400	8200110	SL1344 sraL-		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX3480834	1/22/19 0:24	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina MiSeq	SRR6387351	SRP126963	PRJNA422894	422894	SRS2766806	SAMN08200111	SRA639857	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4843981	GSE108234	GSM2893437	30718400	8200111	SL1344 sraL-		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX3266939	12/7/18 11:47	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR6155102	SRP119688	PRJNA413814	413814	SRS2579146	SAMN07767686	SRA618137	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4584257	GSE104785	GSM2807872	30523110	7767686	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	persisters	rep	rep	WT	MgMES minimal medium			Aerobic			5			MgMES: 170 mM 2-(N-morpholino)ethanesulfonic acid (MES) at pH 5.0, 5 mM KCl, 7.5 mM (NH4)2SO4, 0.5 mM K2SO4, 1 mM KH2PO4, 8mM MgCl2, 38 mM glycerol, and 0.1% casamino acids	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	mice	WT	dual RNAseq	3	1	Rep_3		
SRX3266938	12/7/18 11:47	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR6155101	SRP119688	PRJNA413814	413814	SRS2579145	SAMN07767687	SRA618137	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4584256	GSE104785	GSM2807871	30523110	7767687	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	persisters	rep	rep	WT	MgMES minimal medium			Aerobic			5			MgMES: 170 mM 2-(N-morpholino)ethanesulfonic acid (MES) at pH 5.0, 5 mM KCl, 7.5 mM (NH4)2SO4, 0.5 mM K2SO4, 1 mM KH2PO4, 8mM MgCl2, 38 mM glycerol, and 0.1% casamino acids	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	mice	WT	dual RNAseq	2	1	Rep_2		
SRX3266937	12/7/18 11:47	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR6155100	SRP119688	PRJNA413814	413814	SRS2579144	SAMN07767688	SRA618137	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4584255	GSE104785	GSM2807870	30523110	7767688	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	persisters	rep	rep	WT	MgMES minimal medium			Aerobic			5			MgMES: 170 mM 2-(N-morpholino)ethanesulfonic acid (MES) at pH 5.0, 5 mM KCl, 7.5 mM (NH4)2SO4, 0.5 mM K2SO4, 1 mM KH2PO4, 8mM MgCl2, 38 mM glycerol, and 0.1% casamino acids	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	mice	WT	dual RNAseq	1	1	Rep_1		
SRX3055415	10/11/17 13:17	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5889619	SRP114680	PRJNA396894	396894	SRS2401395	SAMN07440689	SRA595693	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4338508	GSE102162	GSM2729722	29073931	7440689	SL1344		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX3055416	10/11/17 13:17	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5889620	SRP114680	PRJNA396894	396894	SRS2401392	SAMN07440688	SRA595693	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4338509	GSE102162	GSM2729723	29073931	7440688	SL1344		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX3055417	10/11/17 13:17	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5889621	SRP114680	PRJNA396894	396894	SRS2401393	SAMN07440776	SRA595693	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4338510	GSE102162	GSM2729724	29073931	7440776	SL1344		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX3055418	10/11/17 13:17	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5889622	SRP114680	PRJNA396894	396894	SRS2401391	SAMN07440775	SRA595693	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4338511	GSE102162	GSM2729725	29073931	7440775	SL1344		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX3055419	10/11/17 13:17	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5889623	SRP114680	PRJNA396894	396894	SRS2401390	SAMN07440774	SRA595693	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4338512	GSE102162	GSM2729726	29073931	7440774	SL1344		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX3055420	10/11/17 13:17	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5889624	SRP114680	PRJNA396894	396894	SRS2401389	SAMN07440773	SRA595693	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4338513	GSE102162	GSM2729727	29073931	7440773	SL1344		NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1															Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344								
SRX2993585	12/6/17 17:47	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina MiSeq	SRR5815137	SRP111460	PRJNA393682	393682	SRS2345479	SAMN07339239	SRA585306	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4264475	GSE101075	GSM2698966	29127378	7339239	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	yedF	WT	WT	WT	LB			Aerobic				exponential			Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT		1	1	WT_1		
SRX2993586	12/6/17 17:47	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina MiSeq	SRR5815138	SRP111460	PRJNA393682	393682	SRS2345480	SAMN07339238	SRA585306	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4264476	GSE101075	GSM2698967	29127378	7339238	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	yedF	WT	WT	WT	LB			Aerobic				exponential			Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT		2	1	WT_2		
SRX2993587	12/6/17 17:47	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina MiSeq	SRR5815139	SRP111460	PRJNA393682	393682	SRS2345481	SAMN07339237	SRA585306	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4264477	GSE101075	GSM2698968	29127378	7339237	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	yedF	WT	WT	WT	LB			Aerobic				exponential			Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT		3	1	WT_3		
SRX2993588	12/6/17 17:47	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina MiSeq	SRR5815140	SRP111460	PRJNA393682	393682	SRS2345482	SAMN07339242	SRA585306	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4264478	GSE101075	GSM2698969	29127378	7339242	SL1344	mutant for the gene yedF	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	yedF	del_yedF	WT	del_yedF	LB			Aerobic				exponential			Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	del_yedF		1	1	del_yedF_1		
SRX2993589	12/6/17 17:47	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina MiSeq	SRR5815141	SRP111460	PRJNA393682	393682	SRS2345483	SAMN07339241	SRA585306	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4264479	GSE101075	GSM2698970	29127378	7339241	SL1344	mutant for the gene yedF	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	yedF	del_yedF	WT	del_yedF	LB			Aerobic				exponential			Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	del_yedF		2	1	del_yedF_2		
SRX2993590	12/6/17 17:47	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina MiSeq	SRR5815142	SRP111460	PRJNA393682	393682	SRS2345484	SAMN07339240	SRA585306	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4264480	GSE101075	GSM2698971	29127378	7339240	SL1344	mutant for the gene yedF	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	yedF	del_yedF	WT	del_yedF	LB			Aerobic				exponential			Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	del_yedF		3	1	del_yedF_3		
SRX2409106	6/12/17 15:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5092215	SRP094837	PRJNA356844	356844	SRS1847345	SAMN06128020	SRA501889	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3501139	GSE91086	GSM2420813	28611217	6128020	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	cold_shock_protein	WT_RNAseq	WT_RNAseq	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	RIP-Seq, dual-RNA-Seq	1	1	WT_RNAseq_1		
SRX2409107	6/12/17 15:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5092216	SRP094837	PRJNA356844	356844	SRS1847346	SAMN06128019	SRA501889	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3501140	GSE91086	GSM2420814	28611217	6128019	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	cold_shock_protein	WT_RNAseq	WT_RNAseq	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	RIP-Seq, dual-RNA-Seq	2	1	WT_RNAseq_2		
SRX2409108	6/12/17 15:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5092217	SRP094837	PRJNA356844	356844	SRS1847347	SAMN06128018	SRA501889	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3501141	GSE91086	GSM2420815	28611217	6128018	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	cold_shock_protein	WT_RNAseq	WT_RNAseq	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	RIP-Seq, dual-RNA-Seq	3	1	WT_RNAseq_3		
SRX2409109	6/12/17 15:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5092218	SRP094837	PRJNA356844	356844	SRS1847348	SAMN06128017	SRA501889	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3501142	GSE91086	GSM2420816	28611217	6128017	SL1344	del_cspCE	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	cold_shock_protein	DeltaCspCE_RNAseq	WT_RNAseq	del_cspCE	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	cspC, cspE	RIP-Seq, dual-RNA-Seq	1	1	DeltaCspCE_RNAseq_1		
SRX2409110	6/12/17 15:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5092219	SRP094837	PRJNA356844	356844	SRS1847349	SAMN06128016	SRA501889	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3501143	GSE91086	GSM2420817	28611217	6128016	SL1344	del_cspCE	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	cold_shock_protein	DeltaCspCE_RNAseq	WT_RNAseq	del_cspCE	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	cspC, cspE	RIP-Seq, dual-RNA-Seq	2	1	DeltaCspCE_RNAseq_2		
SRX2409111	6/12/17 15:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5092220	SRP094837	PRJNA356844	356844	SRS1847350	SAMN06128015	SRA501889	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3501144	GSE91086	GSM2420818	28611217	6128015	SL1344	del_cspCE	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	cold_shock_protein	DeltaCspCE_RNAseq	WT_RNAseq	del_cspCE	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	cspC, cspE	RIP-Seq, dual-RNA-Seq	3	1	DeltaCspCE_RNAseq_3		
SRX2409112	6/12/17 15:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR5092221	SRP094837	PRJNA356844	356844	SRS1847351	SAMN06128014	SRA501889	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3501145	GSE91086	GSM2420819	28611217	6128014	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	cold_shock_protein	WT_0h_dualRNAseq	WT_RNAseq	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	RIP-Seq, dual-RNA-Seq	1	1	WT_0h_dualRNAseq_1		
SRX2409113	6/12/17 15:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR5092222	SRP094837	PRJNA356844	356844	SRS1847352	SAMN06128013	SRA501889	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3501146	GSE91086	GSM2420820	28611217	6128013	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	cold_shock_protein	WT_0h_dualRNAseq	WT_RNAseq	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	RIP-Seq, dual-RNA-Seq	2	1	WT_0h_dualRNAseq_2		
SRX2409114	6/12/17 15:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR5092223	SRP094837	PRJNA356844	356844	SRS1847353	SAMN06128012	SRA501889	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3501147	GSE91086	GSM2420821	28611217	6128012	SL1344	del_cspCE	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	cold_shock_protein	DeltaCspCE_0h_dualRNAseq	WT_RNAseq	del_cspCE	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	cspC, cspE	RIP-Seq, dual-RNA-Seq	1	1	DeltaCspCE_0h_dualRNAseq_1		
SRX2409115	6/12/17 15:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR5092224	SRP094837	PRJNA356844	356844	SRS1847354	SAMN06128011	SRA501889	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3501148	GSE91086	GSM2420822	28611217	6128011	SL1344	del_cspCE	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	cold_shock_protein	DeltaCspCE_0h_dualRNAseq	WT_RNAseq	del_cspCE	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	cspC, cspE	RIP-Seq, dual-RNA-Seq	2	1	DeltaCspCE_0h_dualRNAseq_2		
SRX2409116	6/12/17 15:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR5092225	SRP094837	PRJNA356844	356844	SRS1847355	SAMN06128010	SRA501889	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3501149	GSE91086	GSM2420823	28611217	6128010	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	cold_shock_protein	WT_4h_dualRNAseq	WT_RNAseq	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	RIP-Seq, dual-RNA-Seq	1	1	WT_4h_dualRNAseq_1		
SRX2409117	6/12/17 15:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR5092226	SRP094837	PRJNA356844	356844	SRS1847356	SAMN06128009	SRA501889	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3501150	GSE91086	GSM2420824	28611217	6128009	SL1344	wild type	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	cold_shock_protein	WT_4h_dualRNAseq	WT_RNAseq	WT	LB			Aerobic		37C			2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	Human	WT	RIP-Seq, dual-RNA-Seq	2	1	WT_4h_dualRNAseq_2		
