Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	reference_condition	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	additional_notes	ScientificName_curated	Host	Knockout	Other_available_omics	Biological_replicate	Technical_replicate	SampleID	R1	R2
SRX995842	4/17/15 18:40	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1974532	SRP057195	PRJNA281469	281469	SRS910165	SAMN03486496	SRA259167	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1446685	GSE67925	GSM1658561	26070677	3486496	14028S	wild type	NC_016856.1;NC_016855.1	acid_stress_acetylation	acid_treated	control	WT	minimal EG	Glucose	NaNH4HPO4	Aerobic		37C	7.7	log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	acid_treated		
SRX995843	4/17/15 18:40	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1974533	SRP057195	PRJNA281469	281469	SRS910162	SAMN03486497	SRA259167	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1446686	GSE67925	GSM1658562	26070677	3486497	14028S	wild type	NC_016856.1;NC_016855.1	acid_stress_acetylation	control	control	WT	minimal EG	Glucose	NaNH4HPO4	Aerobic		37C	7.7	log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	control		
SRX1140605	8/10/16 16:13	1299114	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1299114	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR2153542	SRP062232	PRJNA292430	292430	SRS1027994	SAMN03980218	SRA288443	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1662659	GSE71907	GSM1847296	26810370	3980218	ATCC 14028	wild type	NC_016856.1;NC_016855.1	pat_cob	WT	WT	WT	minimal EG			Aerobic		37C	7.7	log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028		WT		1	1	WT		
SRX1140606	8/10/16 16:13	1299114	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1299114	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR2153543	SRP062232	PRJNA292430	292430	SRS1027993	SAMN03980219	SRA288443	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1662660	GSE71907	GSM1847297	26810370	3980219	ATCC 14028	pat mutant	NC_016856.1;NC_016855.1	pat_cob	del_pat	WT	del_pat	minimal EG			Aerobic		37C	7.7	log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028		pat		1	1	del_pat		
SRX1140607	8/10/16 16:13	1299114	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1299114	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR2153544	SRP062232	PRJNA292430	292430	SRS1027992	SAMN03980220	SRA288443	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1662661	GSE71907	GSM1847298	26810370	3980220	ATCC 14028	cob mutant	NC_016856.1;NC_016855.1	pat_cob	del_cob	WT	del_cob	minimal EG			Aerobic		37C	7.7	log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028		cob		1	1	del_cob		
SRX1816857	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621122	SRP076025	PRJNA324247	324247	SRS1479616	SAMN05199034	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597720	GSE82167	GSM2185207	30201777	5199034	14028S	wildtype	NC_016856.1;NC_016855.1	MMC	WT_No_treatment	WT_No_treatment	WT	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	WT_1		
SRX1816858	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621123	SRP076025	PRJNA324247	324247	SRS1479617	SAMN05199035	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597721	GSE82167	GSM2185208	30201777	5199035	14028S	wildtype	NC_016856.1;NC_016855.1	MMC	WT_No_treatment	WT_No_treatment	WT	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		2	1	WT_2		
SRX1816859	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621124	SRP076025	PRJNA324247	324247	SRS1479618	SAMN05199036	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597722	GSE82167	GSM2185209	30201777	5199036	14028S	wildtype	NC_016856.1;NC_016855.1	MMC	WT_No_treatment	WT_No_treatment	WT	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		3	1	WT_3		
SRX1816860	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621125	SRP076025	PRJNA324247	324247	SRS1479619	SAMN05199037	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597723	GSE82167	GSM2185210	30201777	5199037	14028S	wildtype	NC_016856.1;NC_016855.1	MMC	WT_3mM_MMC	WT_No_treatment	WT	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		1	1	WT_MMC_1		
SRX1816861	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621126	SRP076025	PRJNA324247	324247	SRS1479620	SAMN05199038	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597724	GSE82167	GSM2185211	30201777	5199038	14028S	wildtype	NC_016856.1;NC_016855.1	MMC	WT_3mM_MMC	WT_No_treatment	WT	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		2	1	WT_MMC_2		
SRX1816862	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621127	SRP076025	PRJNA324247	324247	SRS1479621	SAMN05199039	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597725	GSE82167	GSM2185212	30201777	5199039	14028S	wildtype	NC_016856.1;NC_016855.1	MMC	WT_3mM_MMC	WT_No_treatment	WT	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		3	1	WT_MMC_3		
SRX1816863	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621128	SRP076025	PRJNA324247	324247	SRS1479622	SAMN05199040	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597726	GSE82167	GSM2185213	30201777	5199040	14028S	rtcR	NC_016856.1;NC_016855.1	MMC	del_rtcR_No_treatment	WT_No_treatment	del_rtcR	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rtcR		1	1	del_rtcR_1		
SRX1816864	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621129	SRP076025	PRJNA324247	324247	SRS1479623	SAMN05199041	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597727	GSE82167	GSM2185214	30201777	5199041	14028S	rtcR	NC_016856.1;NC_016855.1	MMC	del_rtcR_No_treatment	WT_No_treatment	del_rtcR	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rtcR		2	1	del_rtcR_2		
SRX1816865	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621130	SRP076025	PRJNA324247	324247	SRS1479624	SAMN05199042	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597728	GSE82167	GSM2185215	30201777	5199042	14028S	rtcR	NC_016856.1;NC_016855.1	MMC	del_rtcR_No_treatment	WT_No_treatment	del_rtcR	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rtcR		3	1	del_rtcR_3		
SRX1816866	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621131	SRP076025	PRJNA324247	324247	SRS1479625	SAMN05199043	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597729	GSE82167	GSM2185216	30201777	5199043	14028S	rtcR	NC_016856.1;NC_016855.1	MMC	del_rtcR_3mM_MMC	WT_No_treatment	del_rtcR	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rtcR		1	1	del_rtcR_MMC_1		
SRX1816867	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621132	SRP076025	PRJNA324247	324247	SRS1479626	SAMN05199044	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597730	GSE82167	GSM2185217	30201777	5199044	14028S	rtcR	NC_016856.1;NC_016855.1	MMC	del_rtcR_3mM_MMC	WT_No_treatment	del_rtcR	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rtcR		2	1	del_rtcR_MMC_2		
SRX1816868	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621133	SRP076025	PRJNA324247	324247	SRS1479627	SAMN05199045	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597731	GSE82167	GSM2185218	30201777	5199045	14028S	rtcR	NC_016856.1;NC_016855.1	MMC	del_rtcR_3mM_MMC	WT_No_treatment	del_rtcR	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rtcR		3	1	del_rtcR_MMC_3		
SRX1816869	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621134	SRP076025	PRJNA324247	324247	SRS1479628	SAMN05199046	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597732	GSE82167	GSM2185219	30201777	5199046	14028S	rsr	NC_016856.1;NC_016855.1	MMC	del_rsr_No_treatment	WT_No_treatment	del_rsr	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rsr		1	1	del_rsr_1		
SRX1816870	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621135	SRP076025	PRJNA324247	324247	SRS1479629	SAMN05199047	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597733	GSE82167	GSM2185220	30201777	5199047	14028S	rsr	NC_016856.1;NC_016855.1	MMC	del_rsr_No_treatment	WT_No_treatment	del_rsr	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rsr		2	1	del_rsr_2		
SRX1816871	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621136	SRP076025	PRJNA324247	324247	SRS1479630	SAMN05199048	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597734	GSE82167	GSM2185221	30201777	5199048	14028S	rsr	NC_016856.1;NC_016855.1	MMC	del_rsr_No_treatment	WT_No_treatment	del_rsr	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rsr		3	1	del_rsr_3		
SRX1816872	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621137	SRP076025	PRJNA324247	324247	SRS1479631	SAMN05199049	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597735	GSE82167	GSM2185222	30201777	5199049	14028S	rsr	NC_016856.1;NC_016855.1	MMC	del_rsr_3mM_MMC	WT_No_treatment	del_rsr	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rsr		1	1	del_rsr_MMC_1		
SRX1816873	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621138	SRP076025	PRJNA324247	324247	SRS1479632	SAMN05199050	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597736	GSE82167	GSM2185223	30201777	5199050	14028S	rsr	NC_016856.1;NC_016855.1	MMC	del_rsr_3mM_MMC	WT_No_treatment	del_rsr	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rsr		2	1	del_rsr_MMC_2		
SRX1816874	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621139	SRP076025	PRJNA324247	324247	SRS1479633	SAMN05199051	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597737	GSE82167	GSM2185224	30201777	5199051	14028S	rsr	NC_016856.1;NC_016855.1	MMC	del_rsr_3mM_MMC	WT_No_treatment	del_rsr	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rsr		3	1	del_rsr_MMC_3		
SRX1816875	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621140	SRP076025	PRJNA324247	324247	SRS1479634	SAMN05199052	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597738	GSE82167	GSM2185225	30201777	5199052	14028S	rtcB	NC_016856.1;NC_016855.1	MMC	del_rtcB_No treatment	WT_No_treatment	del_rtcB	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rtcB		1	1	del_rtcB_1		
SRX1816876	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621141	SRP076025	PRJNA324247	324247	SRS1479635	SAMN05199053	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597739	GSE82167	GSM2185226	30201777	5199053	14028S	rtcB	NC_016856.1;NC_016855.1	MMC	del_rtcB_No treatment	WT_No_treatment	del_rtcB	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rtcB		2	1	del_rtcB_2		
SRX1816877	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621142	SRP076025	PRJNA324247	324247	SRS1479636	SAMN05199054	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597740	GSE82167	GSM2185227	30201777	5199054	14028S	rtcB	NC_016856.1;NC_016855.1	MMC	del_rtcB_No treatment	WT_No_treatment	del_rtcB	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rtcB		3	1	del_rtcB_3		
SRX1816878	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621143	SRP076025	PRJNA324247	324247	SRS1479637	SAMN05199055	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597741	GSE82167	GSM2185228	30201777	5199055	14028S	rtcB	NC_016856.1;NC_016855.1	MMC	del_rtcB_3mM_MMC	WT_No_treatment	del_rtcB	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rtcB		1	1	del_rtcB_MMC_1		
SRX1816879	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621144	SRP076025	PRJNA324247	324247	SRS1479638	SAMN05199056	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597742	GSE82167	GSM2185229	30201777	5199056	14028S	rtcB	NC_016856.1;NC_016855.1	MMC	del_rtcB_3mM_MMC	WT_No_treatment	del_rtcB	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rtcB		2	1	del_rtcB_MMC_2		
SRX1816880	9/17/18 16:22	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR3621145	SRP076025	PRJNA324247	324247	SRS1479639	SAMN05199057	SRA430479	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2597743	GSE82167	GSM2185230	30201777	5199057	14028S	rtcB	NC_016856.1;NC_016855.1	MMC	del_rtcB_3mM_MMC	WT_No_treatment	del_rtcB	MOPS			Aerobic	ampicillin, 80/50; kanamycin, 50/50; tetracycline, 10/10	37C		mid-log	0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	rtcB		3	1	del_rtcB_MMC_3		
SRX2026244	9/1/17 16:55	1114957	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1114957	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR4034947	SRP082199	PRJNA339053	339053	SRS1620664	SAMN05578940	SRA452914	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2925454	GSE85678	GSM2281267	28874555	5578940	N-minimal media	del_hfq	NC_016856.1;NC_016855.1	FljB_flagellin	mgtc-	mgtc-	del_hfq	N-minimal			Aerobic	0.1% casamino acids, 38 mM glycerol, and the indicated concentrations of MgCl2	37C		log		15 min induction by 10 mM L-arabinose	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028s Wu		hfq		1	1	mgtc-		
SRX2026245	9/1/17 16:55	1114957	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1114957	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR4034948	SRP082199	PRJNA339053	339053	SRS1620665	SAMN05578939	SRA452914	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2925455	GSE85678	GSM2281268	28874555	5578939	N-minimal media	del_hfq	NC_016856.1;NC_016855.1	FljB_flagellin	mgtc+	mgtc-	del_hfq	N-minimal			Aerobic	0.1% casamino acids, 38 mM glycerol, and the indicated concentrations of MgCl2	37C		log		15 min induction by 10 mM L-arabinose	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028s Wu		hfq		1	1	mgtc+		
SRX2148413	10/30/17 19:08	1299114	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1299114	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4203372	SRP087623	PRJNA342299	342299	SRS1679382	SAMN05751779	SRA465061	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3143193	GSE86580	GSM2306284	29117268	5751779	ATCC 14028		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028								
SRX2148414	10/30/17 19:08	1299114	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1299114	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4203373	SRP087623	PRJNA342299	342299	SRS1679526	SAMN05751872	SRA465061	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3143194	GSE86580	GSM2306285	29117268	5751872	ATCC 14028		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028								
SRX2240122	3/9/17 16:19	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4417739	SRP091438	PRJNA347980	347980	SRS1741834	SAMN05898833	SRA483677	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3287305	GSE87871	GSM2342122	28122954	5898833	14028s	wild type	NC_016856.1;NC_016855.1	small_gene	LB	LB	WT	LB			Aerobic		37C			0.4		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	LB		
SRX2240123	3/9/17 16:19	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4417740	SRP091438	PRJNA347980	347980	SRS1741835	SAMN05898834	SRA483677	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3287306	GSE87871	GSM2342123	28122954	5898834	14028s	wild type	NC_016856.1;NC_016855.1	small_gene	MOPS	LB	WT	MOPS			Aerobic		37C			0.4	MOPS EZ rich defined medium (RDM)	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	MOPS		
SRX2240124	3/9/17 16:19	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4417741	SRP091438	PRJNA347980	347980	SRS1741832	SAMN05898836	SRA483677	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3287307	GSE87871	GSM2342124	28122954	5898836	14028s	wild type	NC_016856.1;NC_016855.1	small_gene	N_minimal_LowMg	LB	WT	N-minimal			Aerobic		37C	7.7		0.3	low Mg2+ (10 µM)	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	N_min_lowMg		
SRX2240125	3/9/17 16:19	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4417742	SRP091438	PRJNA347980	347980	SRS1741833	SAMN05898835	SRA483677	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3287308	GSE87871	GSM2342125	28122954	5898835	14028s	wild type	NC_016856.1;NC_016855.1	small_gene	N_minimal_LowpH	LB	WT	N-minimal			Aerobic		37C	5.8		0.3	low pH (pH 5.8)	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	N_min_lowpH		
SRX2508575	1/25/17 15:07	59201	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	59201	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5192882	SRP097435	PRJNA357075	357075	SRS1932621	SAMN06145416	SRA529277	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSIDAD ANDRES BELLO	0	0	3634509			31866961	6145416	14028s	wild type	NC_016856.1;NC_016855.1	acrA_ROS	WT	WT	WT	LB			Aerobic		37C		mid-log	0.4	exposed to 1 mM of NaOCl for 20 min before the extraction.	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Mus musculus	WT		1	1	WT		
SRX5960840	6/3/19 16:54	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR9188680	SRP097435	PRJNA357075	357075	SRS4870053	SAMN11940146	SRA893637	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSIDAD ANDRES BELLO	0	0	7996346			31866961	11940146	14028s	arcA mutant	NC_016856.1;NC_016855.1	acrA_ROS	acrA	WT	acrA	LB			Aerobic		37C		mid-log	0.4	exposed to 1 mM of NaOCl for 20 min before the extraction.	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Mus musculus	acrA		1	1	acrA		
